dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
pacs,Photo,mixstyle,mixstyle,resnet50,3407,0.9735576923076923,0.9431137724550899,0.20506200278574427,7073,1248,1670,1,297.26880860328674
