target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Art_Painting,aug,strong_aug,resnet50,123,0.9848866498740554,0.8330078125,0.6513045946485363,6752,1191,2048,1,467.040310382843,0.0,0.0,2.0,0.5,5
