dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,LabelMe,swad,swad,resnet50,2027,0.8827415359207267,0.6436651583710408,2.8546143948222715,6862,1211,2652,1,314.5026226043701
