target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Photo,aug,strong_aug,resnet50,123,0.9807692307692307,0.9724550898203593,0.10285955173050702,7073,1248,1670,1,503.1432774066925,0.0,0.0,2.0,0.5,5
