target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Photo,aug,strong_aug,resnet50,2026,0.9711538461538461,0.9568862275449102,0.16458722286366567,7073,1248,1670,1,501.3672888278961,0.0,0.0,2.0,0.5,5
