target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,adaptive,adaptive_010_005,vit-small,42,0.9801980198019802,0.7627895138712141,0.844675139931511,5153,909,3929,1,379.5786967277527,0.1,0.05,2.0,0.5,5
