target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,feat_kl,temperature_1,resnet50,42,0.988998899889989,0.8442351743446169,0.5180036599481643,5153,909,3929,1,849.9543471336365,0.1,0.05,1.0,0.5,5
