dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Real_World,strong_aug,strong_aug,resnet50,2026,0.857566765578635,0.7879274730319027,0.9692370615504547,9545,1685,4357,1,927.9081258773804
