target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,aug,strong_aug,vit-small,42,0.9834983498349835,0.8315092898956478,0.6325025248203069,5153,909,3929,1,388.4539124965668,0.0,0.0,2.0,0.5,5
