dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,VOC2007,strong_aug,strong_aug,resnet50,3407,0.8374205267938238,0.7787322274881516,0.5885144141613025,6248,1101,3376,1,1095.9039430618286
