dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Clipart,strong_aug,strong_aug,resnet50,3407,0.8775267538644471,0.49026345933562426,2.8616405844278763,9540,1682,4365,1,1133.420774936676
