dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
pacs,Sketch,swad,swad,resnet50,2027,0.976897689768977,0.7767879867650802,0.8079122619475382,5153,909,3929,1,228.20368313789368
