target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,feat_kl,feature_plus_kl,vit-small,2026,0.9823982398239824,0.8215831000254518,0.7838382657112913,5153,909,3929,1,394.09954380989075,0.1,0.05,2.0,0.5,5
