dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Product,swad,swad,resnet50,42,0.8118279569892473,0.7503942329353458,1.1901192857918907,9474,1674,4439,1,620.2728507518768
