dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,Caltech101,swad,swad,resnet50,42,0.829512893982808,0.9773851590106007,0.0760981548518311,7914,1396,1415,1,955.5451245307922
