target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Photo,kl,one_way_kl,resnet50,123,0.9791666666666666,0.9586826347305389,0.1581093546134439,7073,1248,1670,1,493.5205867290497,0.0,0.05,2.0,0.5,5
