dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,Caltech101,erm,erm,resnet50,3407,0.8316618911174785,0.9053003533568904,0.3269904828903532,7914,1396,1415,1,696.1684074401855
