target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,adaptive,adaptive_005,resnet50,42,0.9867986798679867,,,5153,909,0,0,380.4782898426056,0.05,0.05,2.0,0.5,5
