dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
pacs,Sketch,mixstyle,mixstyle,resnet50,2027,0.9790979097909791,0.7737337744973276,0.7676353057579522,5153,909,3929,1,252.00808668136597
