target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Art_Painting,feat_kl,temperature_4,resnet50,42,0.9722921914357683,0.861328125,1.0244289828842739,6752,1191,2048,1,951.1181330680847,0.1,0.05,4.0,0.5,5
