dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Art,feature_plus_kl,feature_plus_kl,resnet50,123,0.8643724696356275,0.6430338004946414,2.2562834626863735,11185,1976,2426,1,1265.6961719989777
