target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Cartoon,feat_kl,lambda_f_0p05,resnet50,42,0.9851657940663177,0.860494880546075,0.7027212422207608,6501,1146,2344,1,860.3255040645599,0.05,0.05,2.0,0.5,5
