dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Product,mixstyle,mixstyle,resnet50,3407,0.7968936678614098,0.7517458887136742,1.2083019049862103,9474,1674,4439,1,616.4178426265717
