dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,SUN09,strong_aug,strong_aug,resnet50,42,0.8593189964157706,0.7343083485679464,0.716078805095317,6327,1116,3282,1,1014.7031087875366
