dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,SUN09,feature_plus_kl,feature_plus_kl,resnet50,2026,0.8682795698924731,0.7446678854357099,0.6942024841532338,6327,1116,3282,1,1085.441959619522
