dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,SUN09,erm,erm,resnet50,123,0.8467741935483871,0.726691042047532,1.5319391256567183,6327,1116,3282,1,659.8854403495789
