dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
pacs,Cartoon,swad,swad,resnet50,42,0.9755671902268761,0.7960750853242321,0.8012668266129576,6501,1146,2344,1,361.3999500274658
