dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,LabelMe,erm,erm,resnet50,123,0.8777869529314616,0.6459276018099548,4.017912141967503,6862,1211,2652,1,399.20885372161865
