dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Real_World,erm,erm,resnet50,2027,0.8083086053412463,0.7622217121872848,1.1105665731845933,9545,1685,4357,1,372.779922246933
