target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Photo,feat_kl,augmentation_M_5,resnet50,42,0.9807692307692307,0.9562874251497006,0.15457958270322925,7073,1248,1670,1,996.3303654193878,0.1,0.05,2.0,0.5,5
