target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Sketch,aug,strong_aug,resnet50,3407,0.9856985698569857,0.8159837108679053,0.6079017769352841,5153,909,3929,1,391.5906822681427,0.0,0.0,2.0,0.5,5
