dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
vlcs,Caltech101,erm,smoke_v11_vlcs_erm,resnet50,42,0.8058739255014327,,,7914,1396,0,0,25.037601947784424
