dataset,target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds
officehome,Clipart,swad,swad,resnet50,42,0.8537455410225921,0.4348224513172967,3.220949114201951,9540,1682,4365,1,655.5470631122589
