target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Photo,kl,kl_005,resnet50,42,0.9815705128205128,,,7073,1248,0,0,481.1955888271332,0.0,0.05,2.0,0.5,5
