target,method,run_name,model,seed,best_source_val,target_accuracy,target_loss,n_train,n_val,n_test,target_evaluations,elapsed_seconds,lambda_feat,lambda_kl,temperature,gate_tau,warmup_epochs
Cartoon,feat_kl,augmentation_M_5,resnet50,42,0.9790575916230366,0.7947952218430034,1.008676140229043,6501,1146,2344,1,926.0271167755127,0.1,0.05,2.0,0.5,5
